2024 ASI-047, t, pc, alt, p, temp, volt, gt, Lat, Lon, galt, sats, Ax, Ay, Az, Rx, Ry, Rz, state, Hum, Mx, My, Mz, dt
2024 ASI-047,250750,1003,-0.48,99180.66,14.00,11.21,0,0,0,0,0,-13.67,36.13,1078.13,-0.48,-1.08,1.30,Boot,37.05,-34.65,85.35,0,r
2024 ASI-047,251000,1004,-0.62,99182.27,13.99,11.21,0,0,0,0,0,-14.65,33.20,1077.15,2.71,-4.02,1.69,Boot,37.05,-35.10,85.35,0,r
2024 ASI-047,251250,1005,-0.56,99181.52,14.00,11.22,0,0,0,0,0,-21.97,18.07,1068.85,-0.44,6.79,1.10,Boot,36.00,-35.10,84.15,0,r
2024 ASI-047,251500,1006,-0.61,99182.20,14.01,11.21,0,0,0,0,0,-14.65,26.86,1071.29,0.04,-3.47,3.26,Boot,37.05,-33.90,85.65,0,r
2024 ASI-047,251750,1007,-0.60,99181.97,14.02,11.21,0,0,0,0,0,-13.67,23.93,1067.38,1.02,-2.19,3.12,Boot,37.95,-36.45,84.45,0,r
2024 ASI-047,252000,1008,-0.50,99180.91,14.02,11.21,0,0,0,0,0,-13.18,29.79,1062.99,-1.97,0.53,-1.95,Boot,38.25,-36.00,85.05,0,r
2024 ASI-047,252250,1009,-0.56,99181.56,14.01,11.22,0,0,0,0,0,-13.67,25.88,1075.20,-0.56,-0.08,1.91,Boot,38.10,-33.90,83.55,0,r
2024 ASI-047,252500,1010,-0.57,99181.67,14.01,11.21,0,0,0,0,0,-21.48,16.60,1071.78,2.56,-1.71,4.69,Boot,37.05,-36.60,83.85,0,r
2024 ASI-047,252750,1011,-0.47,99180.55,14.01,11.22,0,0,0,0,0,-4.39,25.39,1077.15,-5.85,1.67,-4.63,Boot,37.35,-35.85,85.65,0,r
2024 ASI-047,253000,1012,-0.51,99180.98,14.01,11.19,0,0,0,0,0,0.49,26.37,1083.50,-1.95,6.37,-2.58,Boot,38.55,-35.10,84.60,0,r
2024 ASI-047,253250,1013,-0.40,99179.64,14.02,11.20,0,0,0,0,0,-13.67,29.30,1076.17,1.73,-2.95,0.24,Boot,36.90,-36.00,84.75,0,r
2024 ASI-047,253500,1014,-0.59,99181.95,14.02,11.21,0,0,0,0,0,-18.07,29.79,1063.48,-1.15,2.64,0.87,Boot,37.05,-35.40,84.60,0,r
2024 ASI-047,253750,1015,-0.54,99181.28,14.01,11.15,0,0,0,0,0,-11.72,31.25,1073.73,-2.14,3.28,-5.15,Boot,38.25,-34.50,84.75,0,r
2024 ASI-047,254000,1016,-0.51,99180.95,14.01,11.15,0,0,0,0,0,-12.70,39.06,1090.33,4.05,-0.06,5.32,Boot,37.65,-36.45,84.45,0,r
2024 ASI-047,254250,1017,-0.60,99182.08,14.02,11.22,0,0,0,0,0,-16.11,26.86,1063.48,-2.87,1.69,2.14,Boot,36.00,-34.35,85.65,0,r
2024 ASI-047,254500,1018,-0.56,99181.56,14.01,11.18,0,0,0,0,0,-14.16,33.69,1082.52,-0.38,1.63,-0.35,Boot,36.60,-35.10,84.90,0,r
2024 ASI-047,254750,1019,-0.41,99179.84,14.01,11.16,0,0,0,0,0,-11.72,33.20,1079.59,0.58,-1.22,-0.43,Boot,36.45,-34.80,85.05,0,r
2024 ASI-047,255000,1020,-0.58,99181.83,14.01,11.21,0,0,0,0,0,0.00,46.39,1070.31,-4.00,4.91,-2.14,Boot,36.90,-36.45,84.75,0,r
2024 ASI-047,255250,1021,-0.60,99182.03,14.00,11.16,0,0,0,0,0,-13.18,21.48,1075.20,-0.45,0.31,1.58,Boot,36.30,-36.15,85.65,0,r
2024 ASI-047,255500,1022,-0.52,99181.14,14.00,11.21,0,0,0,0,0,-11.72,26.37,1071.29,-1.60,-1.97,3.18,Boot,37.20,-34.50,83.70,0,r
2024 ASI-047,255750,1023,-0.62,99182.30,14.01,11.20,0,0,0,0,0,-21.48,53.71,1053.22,-3.47,1.52,0.48,Boot,37.20,-35.55,84.45,0,r
2024 ASI-047,256000,1024,-0.53,99181.25,14.01,11.21,0,0,0,0,0,-15.14,27.34,1079.10,-3.31,4.89,-2.20,Boot,36.90,-36.45,85.50,0,r
2024 ASI-047,256250,1025,-0.60,99181.98,14.01,11.15,0,0,0,0,0,-15.14,21.48,1079.10,-1.57,1.87,-0.49,Boot,36.90,-35.25,85.05,0,r
2024 ASI-047,256500,1026,-0.59,99181.91,14.01,11.21,0,0,0,0,0,-27.34,37.60,1081.05,-0.85,4.38,-1.95,Boot,37.20,-35.25,84.00,0,r
2024 ASI-047,256750,1027,-0.47,99180.50,14.02,11.21,0,0,0,0,0,-4.88,25.39,1092.77,-3.60,1.81,-1.44,Boot,36.30,-35.10,84.90,0,r
2024 ASI-047,257000,1028,-0.55,99181.45,14.02,11.22,0,0,0,0,0,-15.14,23.44,1068.36,1.74,0.73,1.44,Boot,37.20,-34.80,84.75,0,r
2024 ASI-047,257250,1029,-0.68,99182.94,14.03,11.16,0,0,0,0,0,-15.14,26.86,1078.13,-1.98,-2.71,-4.55,Boot,37.80,-34.35,84.15,0,r
2024 ASI-047,257500,1030,-0.54,99181.33,14.01,11.21,0,0,0,0,0,-17.58,25.88,1074.22,-2.85,0.36,-1.87,Boot,36.30,-36.15,84.60,0,r
2024 ASI-047,257750,1031,-0.60,99182.03,14.01,11.21,0,0,0,0,0,-11.23,37.11,1068.85,0.25,-0.24,0.73,Boot,37.05,-35.10,85.35,0,r
2024 ASI-047,258000,1032,-0.59,99181.95,14.02,11.20,0,0,0,0,0,-7.32,24.41,1065.43,-1.68,0.46,0.15,Boot,36.45,-34.80,84.75,0,r
2024 ASI-047,258250,1033,-0.65,99182.62,14.01,11.16,0,0,0,0,0,-28.81,21.97,1081.05,-2.06,3.07,0.55,Boot,36.45,-34.80,84.00,0,r
2024 ASI-047,258500,1034,-0.53,99181.25,14.00,11.18,0,0,0,0,0,-13.18,35.16,1075.68,1.34,0.89,2.83,Boot,37.05,-35.85,84.15,0,r
2024 ASI-047,258750,1035,-0.52,99181.12,13.99,11.21,0,0,0,0,0,-7.32,26.86,1083.98,-2.27,-0.18,-1.65,Boot,37.35,-35.40,84.90,0,r
2024 ASI-047,259000,1036,-0.63,99182.33,13.99,11.17,0,0,0,0,0,-9.77,11.72,1082.52,1.70,-0.34,2.45,Boot,37.20,-36.75,85.05,0,r
2024 ASI-047,259250,1037,-0.55,99181.39,13.98,11.21,0,0,0,0,0,-20.51,22.46,1075.20,2.17,-1.94,3.70,Boot,35.70,-36.45,84.75,0,r
2024 ASI-047,259500,1038,-0.59,99181.95,13.98,11.21,0,0,0,0,0,-5.86,34.67,1073.24,-3.79,4.40,-3.32,Boot,36.45,-35.55,84.00,0,r
2024 ASI-047,259750,1039,-0.53,99181.20,13.98,11.15,0,0,0,0,0,-23.44,41.50,1080.57,-2.79,-0.38,-2.44,Boot,36.45,-35.55,84.00,0,r
2024 ASI-047,260000,1040,-0.56,99181.56,13.98,11.15,0,0,0,0,0,-21.00,31.74,1076.17,-0.33,-1.96,0.72,Boot,37.20,-35.55,84.75,0,r
2024 ASI-047,260250,1041,-0.56,99181.56,13.99,11.23,0,0,0,0,0,-15.14,22.46,1062.50,-1.59,-0.48,1.27,Boot,37.35,-35.85,84.60,0,r
2024 ASI-047,260500,1042,-0.55,99181.47,13.97,11.21,0,0,0,0,0,-15.63,23.44,1071.78,0.92,1.24,2.40,Boot,36.30,-35.85,83.85,0,r
2024 ASI-047,260750,1043,-0.60,99182.03,13.97,11.20,0,0,0,0,0,-13.67,39.06,1064.94,-2.31,-2.32,2.34,Boot,36.30,-35.85,84.60,0,r
2024 ASI-047,261000,1044,-0.55,99181.50,13.98,11.21,0,0,0,0,0,-18.55,23.93,1082.52,-2.42,5.49,-1.09,Boot,37.05,-35.40,84.15,0,r
2024 ASI-047,261250,1045,-0.72,99183.39,13.96,11.14,0,0,0,0,0,-21.00,26.37,1077.15,-7.63,0.83,-1.21,Boot,36.30,-36.15,84.60,0,r
2024 ASI-047,261500,1046,-0.74,99183.69,13.94,11.21,0,0,0,0,0,-20.51,15.14,1066.41,1.06,1.04,5.86,Boot,36.15,-35.55,84.45,0,r
2024 ASI-047,261750,1047,-0.59,99181.94,13.96,11.22,0,0,0,0,0,-19.53,28.81,1066.41,-1.91,-0.27,-0.66,Boot,37.35,-35.85,84.60,0,r
2024 ASI-047,262000,1048,-0.56,99181.52,13.97,11.15,0,0,0,0,0,-18.07,27.34,1071.78,-1.83,0.82,0.48,Boot,36.00,-35.85,84.15,0,r
2024 ASI-047,262250,1049,-0.61,99182.16,13.94,11.19,0,0,0,0,0,-14.16,36.13,1084.96,-0.44,0.36,0.92,Boot,36.90,-36.00,84.45,0,r
2024 ASI-047,262500,1050,-0.57,99181.72,13.93,11.22,0,0,0,0,0,-2.44,28.81,1064.94,-4.52,3.40,0.47,Boot,36.60,-35.40,83.85,0,r
2024 ASI-047,262750,1051,-0.56,99181.55,13.93,11.21,0,0,0,0,0,-11.72,21.97,1087.89,-3.56,1.66,-3.51,Boot,37.35,-35.40,84.90,0,r
2024 ASI-047,263000,1052,-0.61,99182.09,13.93,11.21,0,0,0,0,0,-11.23,19.53,1072.27,1.18,1.31,4.41,Boot,36.15,-35.25,84.45,0,r
2024 ASI-047,263250,1053,-0.57,99181.70,13.93,11.21,0,0,0,0,0,-6.84,21.48,1062.01,-2.96,3.79,-3.16,Boot,36.45,-35.25,85.05,0,r
2024 ASI-047,263500,1054,-0.61,99182.17,13.93,11.21,0,0,0,0,0,-11.72,34.67,1067.87,1.98,0.94,-0.60,Boot,37.65,-35.25,85.80,0,r
2024 ASI-047,263750,1055,-0.67,99182.80,13.93,11.22,0,0,0,0,0,-23.44,28.32,1082.52,0.87,-1.85,1.07,Boot,37.35,-34.65,84.15,0,r
2024 ASI-047,264000,1056,-0.47,99180.52,13.93,11.24,0,0,0,0,0,-20.02,38.09,1071.29,-2.66,1.18,-2.85,Boot,37.95,-37.20,83.70,0,r
2024 ASI-047,264250,1057,-0.55,99181.39,13.93,11.22,0,0,0,0,0,-2.93,28.32,1066.89,-2.70,0.71,-4.03,Boot,37.05,-34.35,85.65,0,r
2024 ASI-047,264500,1058,-0.64,99182.47,13.92,11.21,0,0,0,0,0,-23.93,21.97,1068.36,0.47,0.43,0.63,Boot,37.65,-35.55,83.70,0,r
2024 ASI-047,264750,1059,-0.53,99181.23,13.91,11.21,0,0,0,0,0,-14.65,35.16,1081.05,-1.18,4.31,-1.76,Boot,35.55,-35.40,84.15,0,r
2024 ASI-047,265000,1060,-0.58,99181.78,13.91,11.21,0,0,0,0,0,-9.77,33.69,1068.36,-0.65,5.93,1.63,Boot,36.60,-35.85,84.15,0,r
2024 ASI-047,265250,1061,-0.57,99181.62,13.91,11.15,0,0,0,0,0,-4.88,26.37,1077.64,-2.02,0.92,1.11,Boot,37.65,-35.55,84.45,0,r
2024 ASI-047,265500,1062,-0.40,99179.67,13.91,11.21,0,0,0,0,0,-11.72,9.28,1072.27,-1.61,2.40,1.11,Boot,37.05,-37.35,85.35,0,r
2024 ASI-047,265750,1063,-0.61,99182.17,13.91,11.21,0,0,0,0,0,-11.72,28.32,1072.75,-3.07,0.36,-1.15,Boot,37.20,-36.00,86.55,0,r
2024 ASI-047,266000,1064,-0.55,99181.42,13.91,11.20,0,0,0,0,0,-16.60,30.76,1072.75,0.28,-2.00,1.50,Boot,37.05,-35.85,85.35,0,r
2024 ASI-047,266250,1065,-0.71,99183.36,13.90,11.20,0,0,0,0,0,-14.65,32.71,1065.92,-0.43,0.15,-0.01,Boot,36.90,-35.55,84.00,0,r
2024 ASI-047,266500,1066,-0.82,99184.64,13.90,11.21,0,0,0,0,0,-14.65,22.95,1085.94,-5.53,1.48,-3.69,Boot,37.05,-36.15,84.90,0,r
2024 ASI-047,266750,1067,-0.61,99182.20,13.90,11.21,0,0,0,0,0,-6.84,32.71,1074.71,2.31,-1.63,2.94,Boot,36.90,-35.25,84.00,0,r
2024 ASI-047,267000,1068,-0.58,99181.84,13.90,11.20,0,0,0,0,0,-9.77,31.25,1076.17,-2.39,4.55,-1.79,Boot,36.45,-35.25,85.05,0,r
2024 ASI-047,267250,1069,-0.53,99181.16,13.90,11.19,0,0,0,0,0,-8.79,28.81,1082.03,-2.93,-0.82,-1.30,Boot,36.30,-35.85,84.15,0,r
2024 ASI-047,267500,1070,-0.63,99182.39,13.89,11.15,0,0,0,0,0,-21.00,43.95,1071.78,0.15,0.53,3.14,Boot,36.60,-35.85,85.65,0,r
2024 ASI-047,267750,1071,-0.67,99182.89,13.89,11.15,0,0,0,0,0,-12.70,26.37,1068.85,0.95,2.11,2.68,Boot,36.45,-33.75,84.75,0,r
2024 ASI-047,268000,1072,-0.56,99181.52,13.89,11.15,0,0,0,0,0,-15.63,22.46,1081.54,-2.55,-0.08,-4.32,Boot,37.05,-36.15,84.90,0,r
2024 ASI-047,268250,1073,-0.72,99183.39,13.90,11.21,0,0,0,0,0,-10.74,23.44,1074.22,0.32,-0.11,-0.39,Boot,35.70,-35.55,85.50,0,r
2024 ASI-047,268500,1074,-0.64,99182.53,13.90,11.15,0,0,0,0,0,-26.86,33.69,1082.52,-2.15,-1.21,-0.33,Boot,36.60,-36.60,85.35,0,r
2024 ASI-047,268750,1075,-0.58,99181.78,13.91,11.21,0,0,0,0,0,-14.65,30.27,1082.03,-3.73,2.33,0.48,Boot,37.95,-34.80,86.25,0,r
2024 ASI-047,269000,1076,-0.58,99181.75,13.90,11.21,0,0,0,0,0,-23.93,22.46,1066.89,1.23,-0.74,1.53,Boot,38.10,-36.15,84.15,0,r
2024 ASI-047,269250,1077,-0.67,99182.83,13.90,11.20,0,0,0,0,0,-17.58,38.57,1072.27,-3.14,2.04,-4.92,Boot,36.15,-36.00,84.45,0,r
2024 ASI-047,269500,1078,-0.67,99182.84,13.90,11.21,0,0,0,0,0,-8.79,20.02,1080.57,-1.89,-0.20,2.09,Boot,37.35,-35.10,84.60,0,r
2024 ASI-047,269750,1079,-0.68,99183.00,13.90,11.21,0,0,0,0,0,-16.60,32.71,1077.64,1.20,2.14,-0.45,Boot,36.45,-35.55,84.75,0,r
2024 ASI-047,270000,1080,-0.58,99181.81,13.90,11.21,0,0,0,0,0,-11.23,25.88,1065.92,-3.10,-0.18,-0.91,Boot,36.90,-36.75,85.50,0,r
2024 ASI-047,270250,1081,-0.75,99183.83,13.90,11.21,0,0,0,0,0,-29.79,13.67,1085.45,-1.11,0.08,-3.23,Boot,36.00,-36.15,84.15,0,r
2024 ASI-047,270500,1082,-0.69,99183.08,13.89,11.19,0,0,0,0,0,-14.16,37.11,1080.57,2.11,1.27,4.08,Boot,38.10,-35.40,84.60,0,r
2024 ASI-047,270750,1083,-0.51,99180.94,13.90,11.15,0,0,0,0,0,-13.67,23.93,1074.22,0.40,4.22,-4.57,Boot,36.60,-36.15,84.60,0,r
2024 ASI-047,271000,1084,-0.59,99181.97,13.90,11.20,0,0,0,0,0,-16.11,27.34,1068.85,-2.20,3.18,1.15,Boot,36.60,-35.85,85.65,0,r
2024 ASI-047,271250,1085,-0.59,99181.88,13.89,11.21,0,0,0,0,0,-13.18,28.81,1076.66,-1.44,-2.63,-0.74,Boot,36.45,-34.80,85.50,0,r
2024 ASI-047,271500,1086,-0.58,99181.80,13.91,11.21,0,0,0,0,0,-7.32,24.90,1081.54,-4.11,-0.88,-3.53,Boot,35.70,-34.05,84.45,0,r
2024 ASI-047,271750,1087,-0.78,99184.19,13.89,11.20,0,0,0,0,0,-10.74,23.44,1066.41,-2.41,0.89,-1.42,Boot,37.20,-36.75,85.05,0,r
2024 ASI-047,272000,1088,-0.56,99181.58,13.91,11.19,0,0,0,0,0,-12.70,33.20,1063.96,0.32,-0.49,1.73,Boot,37.80,-35.40,85.35,0,r
2024 ASI-047,272250,1089,-0.68,99183.03,13.91,11.27,0,0,0,0,0,-10.25,30.27,1061.52,0.73,0.33,0.40,Boot,36.45,-35.25,85.50,0,r
2024 ASI-047,272500,1090,-0.58,99181.83,13.90,11.19,0,0,0,0,0,-26.86,31.74,1062.50,-1.85,2.82,-0.85,Boot,37.35,-35.85,85.65,0,r
2024 ASI-047,272750,1091,-0.63,99182.39,13.91,11.21,0,0,0,0,0,-10.74,29.79,1082.03,2.18,-0.58,4.84,Boot,36.60,-35.85,83.55,0,r
2024 ASI-047,273000,1092,-0.61,99182.11,13.91,11.21,0,0,0,0,0,-17.09,17.58,1068.85,-3.21,2.72,-2.87,Boot,37.95,-35.55,84.45,0,r
2024 ASI-047,273250,1093,-0.54,99181.34,13.91,11.21,0,0,0,0,0,-24.41,28.81,1065.43,-2.48,-0.27,-3.43,Boot,36.15,-34.50,85.50,0,r
2024 ASI-047,273500,1094,-0.68,99183.02,13.91,11.21,0,0,0,0,0,-9.77,24.90,1075.20,3.66,0.09,4.24,Boot,37.35,-35.85,84.90,0,r
2024 ASI-047,273750,1095,-0.67,99182.86,13.92,11.20,0,0,0,0,0,-10.25,11.72,1073.24,-4.12,3.00,-3.59,Boot,36.90,-35.25,84.75,0,r
2024 ASI-047,274000,1096,-0.65,99182.58,13.91,11.20,0,0,0,0,0,-13.18,30.27,1082.52,-2.98,4.46,-4.24,Boot,37.35,-35.40,84.60,0,r
2024 ASI-047,274250,1097,-0.73,99183.59,13.91,11.21,0,0,0,0,0,-8.79,29.79,1073.24,-1.78,1.10,0.27,Boot,36.00,-33.90,85.95,0,r
2024 ASI-047,274500,1098,-0.54,99181.34,13.91,11.20,0,0,0,0,0,-5.86,34.18,1062.99,-2.08,1.57,-0.12,Boot,36.15,-35.55,85.50,0,r
2024 ASI-047,274750,1099,-0.56,99181.52,13.92,11.21,0,0,0,0,0,-16.11,42.97,1057.13,-3.66,5.07,-3.82,Boot,37.65,-34.80,83.25,0,r
2024 ASI-047,275000,1100,-0.67,99182.81,13.92,11.14,0,0,0,0,0,-26.86,33.20,1078.13,0.15,0.45,1.54,Boot,37.65,-36.45,84.00,0,r
2024 ASI-047,275250,1101,-0.56,99181.61,13.91,11.19,0,0,0,0,0,-7.32,32.23,1080.08,-4.15,1.47,-1.53,Boot,37.20,-35.25,84.75,0,r
2024 ASI-047,275500,1102,-0.57,99181.66,13.92,11.21,0,0,0,0,0,-6.84,31.74,1076.66,0.48,0.54,-0.41,Boot,36.15,-36.45,85.05,0,r
2024 ASI-047,275750,1103,-0.77,99183.98,13.92,11.21,0,0,0,0,0,-8.79,38.09,1078.61,0.76,-0.47,1.20,Boot,36.90,-36.45,84.75,0,r
2024 ASI-047,276000,1104,-0.57,99181.62,13.91,11.20,0,0,0,0,0,-13.67,28.81,1069.34,-1.40,1.65,-3.28,Boot,37.05,-35.85,84.60,0,r
2024 ASI-047,276250,1105,-0.74,99183.64,13.91,11.20,0,0,0,0,0,-13.67,38.09,1075.20,-1.23,-0.24,2.24,Boot,36.15,-35.55,85.05,0,r
2024 ASI-047,276500,1106,-0.60,99182.03,13.92,11.20,0,0,0,0,0,-20.51,40.04,1086.43,1.10,1.05,1.65,Boot,37.65,-35.25,84.75,0,r
2024 ASI-047,276750,1107,-0.67,99182.80,13.92,11.16,0,0,0,0,0,-21.97,24.90,1077.64,-2.92,2.66,-0.27,Boot,36.30,-36.90,85.35,0,r
2024 ASI-047,277000,1108,-0.50,99180.84,13.91,11.18,0,0,0,0,0,-14.16,34.67,1083.01,-0.91,2.54,-0.85,Boot,36.30,-35.85,85.65,0,r
2024 ASI-047,277250,1109,-0.63,99182.34,13.92,11.21,0,0,0,0,0,-11.23,30.76,1070.80,-0.98,-0.53,5.08,Boot,36.15,-35.55,84.45,0,r
2024 ASI-047,277500,1110,-0.64,99182.47,13.92,11.15,0,0,0,0,0,-3.91,38.09,1082.03,-2.63,3.89,-1.61,Boot,36.00,-35.40,84.15,0,r
2024 ASI-047,277750,1111,-0.70,99183.17,13.92,11.11,0,0,0,0,0,-4.88,26.86,1083.01,-0.46,-1.21,-1.16,Boot,37.05,-36.15,84.15,0,r
2024 ASI-047,278000,1112,-0.50,99180.86,13.92,11.19,0,0,0,0,0,-13.18,43.95,1080.57,1.59,-0.55,3.21,Boot,38.70,-35.55,85.50,0,r
2024 ASI-047,278250,1113,-0.63,99182.34,13.91,11.16,0,0,0,0,0,-20.51,19.04,1077.15,-0.89,1.50,1.35,Boot,36.90,-36.45,84.45,0,r
2024 ASI-047,278500,1114,-0.66,99182.78,13.92,11.15,0,0,0,0,0,-15.14,23.93,1066.41,-0.60,-0.94,-3.50,Boot,37.05,-36.15,84.60,0,r
2024 ASI-047,278750,1115,-0.61,99182.20,13.92,11.21,0,0,0,0,0,-17.09,37.11,1068.36,1.03,-3.82,5.13,Boot,36.90,-36.45,84.75,0,r
2024 ASI-047,279000,1116,-0.69,99183.14,13.91,11.21,0,0,0,0,0,-2.44,17.58,1068.85,-5.77,2.50,-3.93,Boot,37.20,-35.55,84.45,0,r
2024 ASI-047,279250,1117,-0.65,99182.61,13.92,11.21,0,0,0,0,0,-13.18,23.93,1073.24,-1.88,4.93,0.12,Boot,37.80,-36.60,84.90,0,r
2024 ASI-047,279500,1118,-0.66,99182.78,13.93,11.21,0,0,0,0,0,-16.11,38.57,1081.05,-0.21,-3.39,2.44,Boot,37.20,-34.50,83.70,0,r
2024 ASI-047,279750,1119,-0.62,99182.28,13.91,11.21,0,0,0,0,0,-5.86,22.95,1070.80,-2.36,2.82,-2.55,Boot,36.90,-34.50,86.25,0,r
2024 ASI-047,280000,1120,-0.70,99183.17,13.91,11.19,0,0,0,0,0,-18.55,38.57,1074.71,1.50,3.20,-2.25,Boot,37.80,-36.15,84.90,0,r
2024 ASI-047,280250,1121,-0.77,99183.98,13.91,11.21,0,0,0,0,0,-9.77,21.48,1081.05,0.50,-2.26,0.36,Boot,37.05,-35.40,84.60,0,r
2024 ASI-047,280500,1122,-0.53,99181.23,13.91,11.21,0,0,0,0,0,-9.77,25.39,1076.17,-0.40,-0.20,-1.38,Boot,35.70,-36.75,85.50,0,r
2024 ASI-047,280750,1123,-0.65,99182.67,13.91,11.21,0,0,0,0,0,-12.21,34.18,1082.03,-1.84,3.42,0.66,Boot,37.05,-35.40,84.15,0,r
2024 ASI-047,281000,1124,-0.67,99182.86,13.92,11.20,0,0,0,0,0,-11.72,26.37,1071.29,1.22,-2.76,3.94,Boot,36.30,-35.40,83.85,0,r
2024 ASI-047,281250,1125,-0.63,99182.41,13.91,11.21,0,0,0,0,0,-30.27,36.13,1081.05,-2.45,1.93,-0.37,Boot,35.70,-34.80,84.45,0,r
2024 ASI-047,281500,1126,-0.65,99182.62,13.91,11.21,0,0,0,0,0,-25.39,25.39,1077.64,-0.50,2.50,-0.01,Boot,37.20,-35.25,84.75,0,r
2024 ASI-047,281750,1127,-0.58,99181.78,13.91,11.19,0,0,0,0,0,-6.35,32.71,1066.41,0.77,0.39,1.37,Boot,37.80,-35.40,84.90,0,r
2024 ASI-047,282000,1128,-0.69,99183.08,13.92,11.21,0,0,0,0,0,-22.46,36.13,1080.08,-4.79,1.08,-2.11,Boot,37.65,-34.80,85.50,0,r
2024 ASI-047,282250,1129,-0.72,99183.48,13.91,11.20,0,0,0,0,0,-22.46,46.39,1071.78,-2.19,1.59,-1.20,Boot,38.25,-34.80,85.05,0,r
2024 ASI-047,282500,1130,-0.62,99182.25,13.91,11.21,0,0,0,0,0,-3.42,19.04,1063.48,2.40,-2.09,4.15,Boot,36.60,-35.85,85.95,0,r
2024 ASI-047,282750,1131,-0.55,99181.39,13.91,11.20,0,0,0,0,0,-2.93,33.20,1078.61,-2.08,2.50,-4.39,Boot,36.90,-35.55,85.05,0,r
2024 ASI-047,283000,1132,-0.82,99184.67,13.91,11.21,0,0,0,0,0,-7.81,34.18,1067.87,-3.11,2.34,-0.53,Boot,37.05,-35.85,85.35,0,r
2024 ASI-047,283250,1133,-0.57,99181.70,13.91,11.21,0,0,0,0,0,-17.58,25.88,1069.82,1.18,2.44,1.27,Boot,37.35,-34.35,85.65,0,r
2024 ASI-047,283500,1134,-0.68,99182.95,13.91,11.21,0,0,0,0,0,-8.79,17.58,1074.71,3.34,1.54,0.24,Boot,37.80,-35.10,83.85,0,r
2024 ASI-047,283750,1135,-0.64,99182.53,13.91,11.21,0,0,0,0,0,-24.41,35.16,1076.17,-0.84,3.15,0.08,Boot,38.10,-35.85,85.65,0,r
2024 ASI-047,284000,1136,-0.59,99181.86,13.91,11.21,0,0,0,0,0,-11.72,38.09,1085.94,4.16,-0.53,5.10,Boot,38.70,-36.00,85.50,0,r
2024 ASI-047,284250,1137,-0.74,99183.72,13.90,11.21,0,0,0,0,0,-14.65,14.65,1073.24,0.58,-0.74,1.49,Boot,36.00,-35.40,85.35,0,r
2024 ASI-047,284500,1138,-0.89,99185.48,13.92,11.15,0,0,0,0,0,-14.65,38.09,1077.64,-1.41,2.57,-0.92,Boot,36.90,-36.45,85.05,0,r
2024 ASI-047,284750,1139,-0.74,99183.69,13.92,11.15,0,0,0,0,0,-21.00,33.20,1088.87,1.73,-0.62,4.69,Boot,36.60,-35.40,84.15,0,r
2024 ASI-047,285000,1140,-0.64,99182.50,13.90,11.21,0,0,0,0,0,-9.28,13.18,1073.73,-1.00,0.18,2.88,Boot,36.90,-35.25,84.45,0,r
2024 ASI-047,285250,1141,-0.69,99183.05,13.91,11.21,0,0,0,0,0,-14.16,37.60,1075.20,-5.29,1.77,-6.27,Boot,36.30,-36.15,84.90,0,r
2024 ASI-047,285500,1142,-0.75,99183.81,13.90,11.22,0,0,0,0,0,-20.02,30.27,1072.27,-0.81,-6.08,0.91,Boot,36.00,-35.40,84.90,0,r
2024 ASI-047,285750,1143,-0.60,99182.02,13.92,11.21,0,0,0,0,0,-15.14,28.81,1085.45,-0.21,2.15,1.61,Boot,37.35,-36.15,84.90,0,r
2024 ASI-047,286000,1144,-0.72,99183.50,13.90,11.22,0,0,0,0,0,-16.11,18.55,1067.87,-1.90,0.58,2.28,Boot,36.60,-35.10,84.60,0,r
2024 ASI-047,286250,1145,-0.59,99181.95,13.90,11.21,0,0,0,0,0,-9.28,15.14,1074.22,1.70,-1.03,1.93,Boot,37.20,-36.45,84.45,0,r
2024 ASI-047,286500,1146,-0.75,99183.75,13.92,11.21,0,0,0,0,0,-20.51,26.86,1081.05,0.47,3.44,2.58,Boot,36.90,-36.00,84.75,0,r
2024 ASI-047,286750,1147,-0.70,99183.17,13.91,11.20,0,0,0,0,0,-26.37,31.25,1075.68,2.65,1.17,2.55,Boot,36.45,-34.80,84.45,0,r
2024 ASI-047,287000,1148,-0.67,99182.81,13.91,11.15,0,0,0,0,0,-20.51,38.57,1071.78,1.50,-2.98,3.19,Boot,37.95,-36.00,84.00,0,r
2024 ASI-047,287250,1149,-0.69,99183.14,13.91,11.21,0,0,0,0,0,-10.74,16.11,1070.31,2.35,-1.13,4.11,Boot,36.30,-35.10,84.60,0,r
2024 ASI-047,287500,1150,-0.70,99183.23,13.90,11.22,0,0,0,0,0,-24.41,50.29,1066.41,-3.94,3.40,0.92,Boot,38.70,-34.80,84.75,0,r
2024 ASI-047,287750,1151,-0.76,99183.95,13.92,11.18,0,0,0,0,0,-20.51,44.43,1073.73,2.07,0.34,3.53,Boot,37.35,-35.10,84.90,0,r
2024 ASI-047,288000,1152,-0.68,99182.97,13.92,11.21,0,0,0,0,0,-15.63,27.83,1068.36,1.61,2.24,1.75,Boot,37.35,-34.65,84.60,0,r
2024 ASI-047,288250,1153,-0.62,99182.30,13.91,11.20,0,0,0,0,0,-17.09,34.67,1078.61,1.14,5.20,-0.36,Boot,37.80,-35.40,85.35,0,r
2024 ASI-047,288500,1154,-0.71,99183.28,13.92,11.20,0,0,0,0,0,0.49,28.81,1079.10,-2.61,-1.15,-1.46,Boot,37.05,-36.60,84.90,0,r
